"x","cust_id","device_name","line","released","sex","pronouns","emoji_modifier","income","Population","age"
6282,"56002512-36d6-40ba-bf4f-72ae950b6b56","Run ON","Run",2021-12-04,"Male","he/him",NA,70216,422993,85.2957556703346
6283,"56013472-59bc-47aa-a4d2-640a97cdabd6","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FE",50227,1704694,76.213698630137
6284,"5603cf25-45f5-4281-ab68-61a28e5fecf9","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",85981,934243,20.813698630137
6285,"5603f171-3ec5-42a9-9808-b742387d7093","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",65829,2731571,64.7123287671233
6286,"5607b4fb-a9df-4130-8d8f-1f2d41ca194b","Advance 2","Advance",2021-07-08,"Female","he/him","U+1F3FB",85981,934243,55.6767123287671
6287,"5607ffc5-d3c0-485c-9563-ad18a2b788b2","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",85981,934243,90.441095890411
6288,"56118ba5-d658-43d3-a6d8-08763b6df13b","Run ON","Run",2021-12-04,"Intersex","she/her","U+1F3FF",50227,1704694,33.3176135938319
6289,"56139637-9ba4-41d3-95b0-61ca379dee50","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,42.4547945205479
6290,"5615ef26-8c97-4338-a219-3ab54a4dd72a","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,37.836739276892
6291,"561e3e75-8a89-4f8c-9736-d8149d9dbd91","Run 875","Run",2019-09-12,"Male","he/him",NA,65829,2731571,36.7945205479452
6292,"56236a4c-b4e5-45c5-a5c9-6651ce98193c","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FC",50227,1704694,60.5561643835616
6293,"5623a1af-6600-4f12-9a80-b7b3f636341b","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FC",65829,2731571,55.3753424657534
6294,"5625609b-d134-41af-b003-ecd6a2d4b056","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",65829,2731571,28.7890410958904
6295,"56286965-4833-413f-aca1-7078dd114b35","Advance 2","Advance",2021-07-08,"Female","he/him","U+1F3FD",50227,1704694,27.5260273972603
6296,"562ac89d-a693-4120-966a-46c4b10c7daf","iDOL","iDOL",2018-08-24,"Male","he/him",NA,65829,2731571,29.5990343588592
6297,"5630d52c-1493-4c64-9077-8580b7f4bcef","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",87225,932546,52.5780821917808
6298,"5634c294-49de-43eb-8e39-f8a32d93e4cc","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",97334,1239220,35.0657534246575
6299,"5637aaf4-2839-443f-8449-9bda0da7237a","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,31.9287671232877
6300,"563ac3b8-7449-4fb4-9ef9-3fb5ae0a245a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",70216,422993,33.6618758889138
6301,"5640c7bd-f0d7-45f5-b12e-d8acd8a2436e","Active Alpha","Active",2020-12-30,"Female","she/her",NA,65829,2731571,25.5334605883674
6302,"564e3447-9fce-4af8-9345-dfc1551a9711","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",65829,2731571,74.2
6303,"564ea1bb-8234-4301-a810-02b2b74f183c","Run BE","Run",2020-11-20,"Female","she/her",NA,62640,97496,70.5671232876712
6304,"564f030b-3e70-46b3-95f1-7246c8f78ea9","Advance 2","Advance",2021-07-08,"Male","he/him",NA,69024,536917,61.7274496594056
6305,"565032ca-4f4b-4b9d-af84-468c1156dec3","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",65829,2731571,55.3561643835616
6306,"565c5190-9ff9-4968-ae4c-53cb51b03289","Advance 2","Advance",2021-07-08,"Male","he/him",NA,87225,932546,59.586301369863
6307,"5663d18c-e361-4cc7-a4e6-de955cd1065c","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65829,2731571,22.2821917808219
6308,"5670045e-f4a2-4b16-ab2e-8c09e09b731d","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FE",65829,2731571,47.558904109589
6309,"56700c52-77a4-430e-8d3a-13ea2d68550d","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",65829,2731571,44.0849315068493
6310,"56721004-1167-429d-b5d0-a687810d0b4e","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,50.8958904109589
6311,"5673fbd8-75f1-4826-bbb1-ba19add3d176","Advance 2","Advance",2021-07-08,"Female","she/her",NA,60731,51553,75.6356164383562
6312,"5676317c-226a-4ba6-a274-624b73cf1f69","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",65829,2731571,64.3534246575342
6313,"56777799-22ca-4ff4-a3c5-612cad484dd9","Run BE","Run",2020-11-20,"Female","she/her",NA,65327,631486,65.7383786211543
6314,"56777c17-350e-4138-9c2a-2a19847c9904","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65829,2731571,19.7315068493151
6315,"56792670-b514-4a92-8855-802e113c5104","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",97334,1239220,46.2219178082192
6316,"567961f6-52b9-479f-a334-87514157d06e","Advance 2","Advance",2021-07-08,"Female","she/her",NA,97334,1239220,63.3178082191781
6317,"5684e036-0f61-4b4c-b293-d819be6a5292","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",59881,531902,40.1424657534247
6318,"56865648-6e68-4a89-9f61-b8fb3b22243a","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,27.8520547945205
6319,"568c38ab-3e6a-4881-9194-2f87131299b9","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",87225,932546,35.3287671232877
6320,"568c4303-0f7b-4309-871c-5bdf18cf5ef4","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",87225,932546,49.508870424433
6321,"56953876-51e7-476d-8038-5b60e2b117e5","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",69024,536917,58.6109589041096
6322,"569ad95a-386f-4626-ad9c-e9f2b8999991","Run ON","Run",2021-12-04,"Female","she/her",NA,97334,1239220,42.1972602739726
6323,"569e1ce5-afdb-4654-8b35-6481af1de8e8","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FD",69553,403131,48.7780821917808
6324,"569f98e2-c837-4158-9b5c-fec8e1dd932b","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FE",65829,2731571,42.6109589041096
6325,"56a15bca-dc70-4e42-98d9-8a10fa7b7909","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",68402,705244,26.9780821917808
6326,"56a3c6db-8ffe-41f8-8662-d749247233f8","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,44.4657534246575
6327,"56a67a68-437a-4918-8c86-895f6b0ccf27","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",85981,934243,68.0438356164384
6328,"56a9b18b-e6a2-482a-9227-6e88eae13486","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FB",85981,934243,21.3369863013699
6329,"56aa803b-3305-49be-b579-8ef5447750db","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",97334,1239220,63.5232876712329
6330,"56b091c4-646e-4e02-b131-0dc2c20e24d9","Active Alpha","Active",2020-12-30,"Male","he/him",NA,65829,2731571,26.2602739726027
6331,"56b10907-b7e7-45ab-9553-361ba25da610","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,71.5287671232877
6332,"56b2a722-edf5-489f-9b72-853d4ed4d3fe","Run BE","Run",2020-11-20,"Male","he/him",NA,97334,1239220,35.4958904109589
6333,"56bab704-c378-44f6-a864-137429728240","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",68402,705244,28.0684931506849
6334,"56bc5e2b-2f1b-42f3-b4da-9277f8c3c153","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",87290,593638,43.0712328767123
6335,"56c06611-a006-44cd-bdef-3654163fd758","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,75.5452054794521
6336,"56c22778-0ce0-4a91-93ed-5d3647ed251b","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,51
6337,"56c3898b-e4bc-4b9b-926b-5f1dc1bf0ac8","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,36.8876712328767
6338,"56c646c3-3990-4dc3-9e87-9569a4faa645","Advance 2","Advance",2021-07-08,"Female","she/her",NA,51462,46130,66.0986301369863
6339,"56c69de9-590a-4168-95a6-804563a3c3d2","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",97334,1239220,72.5068493150685
6340,"56c6af53-a9a3-4b2b-863a-58343780c701","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",65829,2731571,44.1452054794521
6341,"56c8d1b3-cdf5-4f8e-8445-6dfbe7dbcc00","Run 875","Run",2019-09-12,"Male","he/him",NA,87225,932546,36.9479452054794
6342,"56caee2f-3b40-487c-aae8-bfbf07c68e2e","Run BE","Run",2020-11-20,"Male","he/him",NA,97334,1239220,53.5525862714275
6343,"56d4c657-de7f-49c8-bd71-b106bcb4fc51","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",59881,531902,47.6547945205479
6344,"56d7f4f1-d82b-42b4-ae67-281ee1c6bc1d","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",97334,1239220,57.6536791676024
6345,"56dc127d-4a9f-4414-b4c3-c5c049b6c466","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,32.7890410958904
6346,"56deae02-ccb2-4f8e-aea2-ff83eec9625c","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,32.7315068493151
6347,"56e10588-df39-44ed-b3fa-7e53273aa598","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,45.0054794520548
6348,"56e2bc40-c0d9-4634-8811-922a09a7897d","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",73822,90280,47.3917808219178
6349,"56ea3d0f-f1c7-45c8-b8af-00ee2968c492","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",65829,2731571,70.1698630136986
6350,"56f01361-2434-4eff-84a7-5ff67bf97b09","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",65829,2731571,36.9041095890411
6351,"56f423db-a731-4673-9ad3-fa1f16aa76e8","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FD",65829,2731571,19.1671232876712
6352,"56fdefce-7837-414d-b794-424b60a98164","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",87225,932546,42.1205479452055
6353,"56ffe73c-4634-467c-bc21-07f5fe4baba0","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FD",65829,2731571,81.1643835616438
6354,"5709b4aa-8ae9-4d26-b1c6-92dccdb822d5","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",50227,1704694,55.3397260273973
6355,"570e2993-a992-4f62-9a59-78229eecf399","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",50227,1704694,50.613698630137
6356,"570f701d-8e88-4e07-8c92-ae5f6d8a5210","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",65829,2731571,51.3068493150685
6357,"57101559-bcd9-4472-aabd-7bed4e9c79e7","Advance","Advance",2020-08-20,"Female","he/him",NA,65829,2731571,51.186301369863
6358,"571c540f-8dcb-4f49-a172-ec91b80efea3","Run ON","Run",2021-12-04,"Male","she/her",NA,97334,1239220,53.8230780747062
6359,"571d5eaf-77a2-4bc0-a913-207c66bd31c5","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",97334,1239220,22.4876712328767
6360,"571e1fbf-41c8-4247-bb31-4c77d9fa83ab","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,67.8739726027397
6361,"571e25d7-f010-4852-ae74-5a55dcd4ec3f","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",95753,92013,67.0465753424658
6362,"5723ec24-7217-4959-bafc-89836c964bd4","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",77494,517887,64.627397260274
6363,"5724b7c4-b305-4179-98fe-22a3d886b597","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",65829,2731571,56.5013698630137
6364,"572515d1-c038-4b99-a0ca-572859fb99ef","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",65829,2731571,60.7095890410959
6365,"5728c22c-7446-40ee-a4e0-a9f653aee8d4","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FC",69553,403131,53.2520398233401
6366,"572b245d-998a-4257-9ee6-ce4f56fb1eef","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",41880,20484,62.4383561643836
6367,"57364d1e-634d-4ca1-b191-67ae2ca2eb0a","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FF",65829,2731571,61.3449359982035
6368,"5736adcf-30c7-4872-95ee-c068aa3894b0","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,68.8109589041096
6369,"57386822-7d9e-4eda-b1be-6ef4db040593","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,18.3123287671233
6370,"573caf0e-f886-4b0a-9297-79623f06306e","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",85981,934243,21.9835616438356
6371,"573fd4c4-67d8-4071-9715-a4eb3108c32d","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FF",65327,631486,58.9397260273973
6372,"57409c0a-bdaf-4b26-bc1a-fa6b59c3d6e1","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FE",50227,1704694,52.0109589041096
6373,"57428ec8-20a9-41b9-beb8-dd1883833368","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",97334,1239220,53.6536791676024
6374,"5743a24f-58c4-42f4-8de3-a941b715d9e2","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65829,2731571,37.3449359982035
6375,"57487ba1-7b15-4bed-8d8e-7df978b1b7e1","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",97334,1239220,51.1095890410959
6376,"574a3cb0-bfb9-42ae-a75a-74f66c80c97b","Active Alpha","Active",2020-12-30,"Male","he/him",NA,50227,1704694,22.158904109589
6377,"574acbb1-e93c-43de-bd91-4aec3482cf3d","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FD",65327,631486,90.7342465753425
6378,"574bf5c2-9693-46a6-92b6-c7ba956535cd","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,55.9068493150685
6379,"574cc827-6e66-4728-9bea-9fbca5ea0b3e","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FF",50227,1704694,71.3397260273973
6380,"574ff39e-ea01-4409-815a-81ca474c8211","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FE",85981,934243,23.6
6381,"574ff891-a92f-474a-8822-c892255d5e99","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",58626,239700,59.4164383561644
6382,"57549430-2646-48d1-abfa-fee1d9ec7267","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,42.3835616438356
6383,"5758e1c5-4f56-46dc-a17b-c2ca59a0ce70","Run ON","Run",2021-12-04,"Male","he/him",NA,65829,2731571,57.8749906430122
6384,"575a3fbe-d14c-4f51-b2b6-7241bdbf110b","Run BE","Run",2020-11-20,"Male","he/him",NA,87225,932546,30.1780821917808
6385,"575bfcd0-46dd-4294-8a77-fce4e30501b5","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",97334,1239220,31.3671232876712
6386,"57631afe-88a5-4480-bafc-251a6135f156","Run ON","Run",2021-12-04,"Female","she/her",NA,65829,2731571,22.3506849315068
6387,"57640d8e-1050-40b1-ac46-beb2b56f2c88","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",65829,2731571,52.8054794520548
6388,"5769ccce-9199-44d1-86ec-d4679354b556","Advance","Advance",2020-08-20,"Female","she/her",NA,87225,932546,56.1917808219178
6389,"576aaf45-c3c9-4764-a71f-cb9eb38fe640","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,85.5553185118647
6390,"576abf50-3bb6-4f23-b8e3-1fc82596fc3e","Run ON","Run",2021-12-04,"Female","she/her",NA,65327,631486,58.8575342465753
6391,"576fcb67-5840-4507-a47f-74407c365ed7","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",58626,239700,36.1232876712329
6392,"57703044-6a6f-46a2-82d0-80bca26532a0","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",97334,1239220,67.9835616438356
6393,"5771644c-2eb2-464a-af2c-fae7f714ddb6","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",68703,276245,70.2109589041096
6394,"577387f3-49b5-4dff-8a01-4328aa646d3b","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",50227,1704694,35.586301369863
6395,"57753c55-d0b0-4f90-809b-4ab9cd7540ac","Run BE","Run",2020-11-20,"Female","she/her",NA,87225,932546,46.1260273972603
6396,"577592bc-0203-4b4e-bb0e-3ec35a685650","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FC",70216,422993,68.1041095890411
6397,"57778f91-64ea-4a3b-b7fb-613fd5265e66","Run ON","Run",2021-12-04,"Male","he/him",NA,69553,403131,71.8931506849315
6398,"577a4542-dad4-4df0-b37e-b92f4331d58c","Active Alpha","Active",2020-12-30,"Male","he/him",NA,65829,2731571,61.0821917808219
6399,"577c6f7c-b216-4572-8841-d28787a9ec67","Run BE","Run",2020-11-20,"Male","she/her",NA,68402,705244,51.6849315068493
6400,"577d42cb-c69d-4c13-9626-549a2c21b38c","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",50227,1704694,40.3972602739726
6401,"577fe86f-17c4-4cac-846f-cbf1b211feea","Run BE","Run",2020-11-20,"Male","they/them","U+1F3FD",65829,2731571,34.9232876712329
6402,"5782e686-eb2f-449e-b1dc-c41259ac9e51","Advance","Advance",2020-08-20,"Male","he/him",NA,65829,2731571,33.1835616438356
6403,"5786f3aa-7798-4a4b-832a-e9cd91045283","Run ON","Run",2021-12-04,"Intersex","she/her","U+1F3FB",65829,2731571,40.0027397260274
6404,"578a82ca-3924-4204-9137-190f629ea542","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",85981,934243,62.6821917808219
6405,"578b0f90-bda6-42f7-b80f-37d2e5757c58","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FF",87225,932546,59.4904109589041
6406,"578d85f5-c1c6-4c1c-856e-3f764250e08e","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",65829,2731571,36.5041095890411
6407,"578e89e4-03ba-4238-8f60-aecbf1083178","Run BE","Run",2020-11-20,"Female","she/her",NA,87225,932546,59.2602739726027
6408,"5796d5b3-bdbd-4742-9b28-a86eb8af3f49","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",85981,934243,50.2191780821918
6409,"57973570-163d-4f75-a281-0226344de2b9","Active Alpha","Active",2020-12-30,"Male","he/him",NA,50227,1704694,29
6410,"57992e3e-1d88-4478-a11e-640ec07de64f","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",97334,1239220,21.6630136986301
6411,"57a1bd37-3ef1-491a-8d6e-26c93b27f588","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",97334,1239220,91.1342465753425
6412,"57a5d1d2-d0eb-4fe0-b0c6-e03bdbbfbd01","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",85981,934243,35.6493150684932
6413,"57a6a6a1-52fd-4582-9645-c3d512f46c4a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,71.3123287671233
6414,"57ac02c9-fdd9-4439-b702-9d7fb9bb00cd","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",65829,2731571,29.544389550116
6415,"57af305a-a8d0-4e75-9ba4-70164c78be9b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",85981,934243,36.9205479452055
6416,"57b0b5d1-d5f7-4e8f-8826-2cd697fc32ec","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",97334,1239220,66.0739726027397
6417,"57b1399f-7dbc-420c-bf39-68a1cd9ca4c4","Run ON","Run",2021-12-04,"Male","he/him",NA,92224,17059,39.5369863013699
6418,"57befcaa-3fb4-4133-b526-03527e768678","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",83018,721599,58.3835616438356
6419,"57bf3151-1da9-41bc-9da9-59640c66401d","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,29.1013698630137
6420,"57c8f275-d033-4d16-829b-e14a9af454e7","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",97334,1239220,54.8520547945205
6421,"57cd629c-d0c3-4e8a-809e-a6655019070e","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",68703,276245,43.8109589041096
6422,"57cf0a9c-3a32-4107-95c4-b1f88642f477","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",65829,2731571,56.9835616438356
6423,"57cffc63-7b02-4c13-8ed6-8dbaf99f32e0","Active HR","Active",2019-10-13,"Male","they/them","U+1F3FE",69024,536917,89.4678868178756
6424,"57d11dd4-17fa-49d9-80a8-d2da4150eab5","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",69254,14028,41.8804551238865
6425,"57d1b69b-91f7-46a9-8f6b-61e809c88c82","Advance","Advance",2020-08-20,"Female","she/her",NA,65829,2731571,18.6438356164384
6426,"57d7890d-2152-4a4f-bb56-0abb571b92dc","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",50227,1704694,38.5534246575342
6427,"57e661ad-a49b-4400-9e78-9022896e9008","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FE",65327,631486,28.3753424657534
6428,"57e92fc1-6409-4697-8e4c-23e86b3b6526","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",50227,1704694,35.7917808219178
6429,"57ed5281-cfbb-4a86-a94c-04de5ec92ea6","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FE",50227,1704694,67.6602739726027
6430,"57edce9d-7ad8-4340-a89a-f8a2d2451907","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",65829,2731571,37.9897447413729
6431,"57f08e01-8861-48fe-af85-9b1fbb40a609","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,27.7095890410959
6432,"57f6af24-cfd8-48b0-9dda-7cac9cbec887","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FE",65829,2731571,18.0328767123288
6433,"57fb1e47-7c85-432d-b635-ca632b72ced0","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,39.4493150684931
6434,"57fb9f15-6554-4dbd-9a4f-9daaadac13e2","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",65829,2731571,53.2301369863014
6435,"57fd548c-7c4d-4e0f-9387-4016f5167369","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",50227,1704694,53.4487611348155
6436,"57ff3417-ed08-4595-abe1-f35f77f17c43","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FC",65829,2731571,34.5616438356164
6437,"5800d130-72b2-4d12-be4b-a7f955e8e8f7","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",105351,306233,36.641095890411
6438,"580b4e2d-ac9d-40c9-b806-6942803d556d","Active Alpha","Active",2020-12-30,"Female","she/her",NA,65829,2731571,63.5534246575342
6439,"58159b0d-3dc8-4b34-a1bb-a5ea5393faef","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",69553,403131,55.6602739726027
6440,"581b1c24-8ef5-4fa8-8388-94ed6d48d855","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",87225,932546,76.8630136986301
6441,"581d6a17-8cb2-48b3-8bd1-66bd1152a069","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",74084,92729,29.3012201512089
